0.0000 -0.0015 0.0000 0.0001 1.7875 0.0001 -0.0114 1.7948 0.0019
0.0000 -0.0001 0.0000 0.0001 0.1191 0.0001 -0.0008 0.1197 0.0002
0.0000 -0.0020 0.0000 0.0002 2.3833 0.0001 -0.0157 2.3923 0.0023
0.0000 -0.0002 0.0000 0.0001 0.2383 0.0001 -0.0015 0.2394 0.0003
0.0000 -0.0030 0.0000 0.0002 3.5751 0.0001 0.0023 3.5916 0.0024
0.0000 -0.0003 0.0000 0.0001 0.3574 0.0001 -0.0022 0.3591 0.0005
0.0000 -0.0040 0.0000 0.0002 4.7672 0.0001 0.0057 4.7977 -0.0114
0.0000 -0.0004 0.0000 0.0001 0.4766 0.0001 -0.0029 0.4788 0.0006
0.0000 -0.0050 0.0000 0.0002 5.9594 0.0002 0.0001 5.9998 0.0096
0.0000 -0.0005 0.0000 0.0001 0.5957 0.0001 -0.0036 0.5985 0.0007
0.0000 -0.0060 0.0000 0.0002 7.1520 0.0002 -0.0037 7.2035 0.0024
0.0000 -0.0070 0.0000 0.0002 8.3449 0.0002 -0.0021 8.4019 0.0036
0.0000 -0.0080 0.0000 0.0002 9.5383 0.0002   
0.0000 -0.0090 0.0000 0.0002 10.7321 0.0002   
0 0 0 0.0001 -0.0001 0.0001 0.0000 0.0000 0.0000
0.0000 0.0100 0.0000 0.0001 -11.9267 0.0000   
0.0000 0.0010 0.0000 0.0001 -1.1917 0.0001 0.0074 -1.1969 -0.0013
0.0000 0.0015 0.0000 0.0001 -1.7876 0.0001 0.0114 -1.7949 -0.0019
0.0000 0.0001 0.0000 0.0001 -0.1192 0.0001 0.0008 -0.1197 -0.0001
0.0000 0.0020 0.0000 0.0001 -2.3834 0.0001 0.0157 -2.3924 -0.0022
0.0000 0.0002 0.0000 0.0001 -0.2384 0.0001 0.0015 -0.2394 -0.0003
0.0000 0.0030 0.0000 0.0001 -3.5753 0.0001 -0.0023 -3.5918 -0.0016
0.0000 0.0003 0.0000 0.0001 -0.3575 0.0001 0.0022 -0.3591 -0.0004
0.0000 0.0040 0.0000 0.0001 -4.7673 0.0001 -0.0060 -4.7978 0.0110
0.0000 0.0004 0.0000 0.0001 -0.4767 0.0001 0.0029 -0.4788 -0.0005
0.0000 0.0050 0.0000 0.0001 -5.9595 0.0001 -0.0376 -5.9322 0.0053
0.0000 0.0005 0.0000 0.0001 -0.5959 0.0001 0.0036 -0.5985 -0.0007
0.0000 0.0060 0.0000 0.0001 -7.1521 0.0001 0.0277 -7.1218 -0.0001
0.0000 0.0070 0.0000 0.0001 -8.3450 0.0001 -0.0584 -8.4180 0.0975
0.0000 0.0080 0.0000 0.0001 -9.5384 0.0000 0.1221 -9.5297 0.0644
0.0000 0.0090 0.0000 0.0001 -10.7323 0.0000   
0 0 0 0.0001 -0.0001 0.0001 0.0000 0.0000 0.0000
0.0000 0.0000 -0.0100 0.0001 0.0001 11.9251   
0.0000 0.0000 -0.0010 0.0001 0.0000 1.1916 -0.0050 -0.0069 1.1947
0.0000 0.0000 -0.0015 0.0001 0.0000 1.7873 -0.0079 -0.0102 1.7917
0.0000 0.0000 -0.0001 0.0001 -0.0001 0.1193 -0.0005 -0.0008 0.1195
0.0000 0.0000 -0.0020 0.0001 0.0000 2.3832 0.0128 -0.0011 2.3886
0.0000 0.0000 -0.0002 0.0001 -0.0001 0.2384 -0.0010 -0.0015 0.2390
0.0000 0.0000 -0.0030 0.0002 0.0000 3.5749 -0.0093 -0.0002 3.5904
0.0000 0.0000 -0.0003 0.0001 -0.0001 0.3575 -0.0014 -0.0021 0.3585
0.0000 0.0000 -0.0040 0.0002 0.0000 4.7667 0.0318 -0.0180 4.7586
0.0000 0.0000 -0.0004 0.0001 -0.0001 0.4767 -0.0019 -0.0028 0.4780
0.0000 0.0000 -0.0050 0.0001 0.0000 5.9588 0.0111 -0.0182 5.9323
0.0000 0.0000 -0.0005 0.0001 -0.0001 0.5959 -0.0024 -0.0035 0.5975
0.0000 0.0000 -0.0060 0.0001 0.0000 7.1512 0.0189 -0.0062 7.1091
0.0000 0.0000 -0.0070 0.0001 0.0000 8.3439 0.0840 -0.0025 8.3630
0.0000 0.0000 -0.0080 0.0001 0.0001 9.5371   
0.0000 0.0000 -0.0090 0.0001 0.0000 10.7309   
0 0 0 0.0001 -0.0001 0.0001 0.0000 0.0000 0.0000
0.0000 0.0000 0.0100 0.0001 -0.0002 -11.9249   
0.0000 0.0000 0.0010 0.0001 -0.0001 -1.1913 0.0049 0.0069 -1.1947
0.0000 0.0000 0.0015 0.0001 -0.0001 -1.7871 0.0079 0.0102 -1.7916
0.0000 0.0000 0.0001 0.0001 -0.0001 -0.1190 0.0005 0.0007 -0.1195
0.0000 0.0000 0.0020 0.0001 -0.0001 -2.3830 -0.0035 -0.0043 -2.3983
0.0000 0.0000 0.0002 0.0001 -0.0001 -0.2382 0.0010 0.0014 -0.2390
0.0000 0.0000 0.0030 0.0001 -0.0001 -3.5746 0.0070 0.0050 -3.6064
0.0000 0.0000 0.0003 0.0001 -0.0001 -0.3573 0.0014 0.0021 -0.3585
0.0000 0.0000 0.0040 0.0001 -0.0001 -4.7665 -0.0013 0.0023 -4.7919
0.0000 0.0000 0.0004 0.0001 -0.0001 -0.4765 0.0019 0.0028 -0.4779
0.0000 0.0000 0.0050 0.0001 -0.0001 -5.9586 -0.0077 -0.0056 -5.9943
0.0000 0.0000 0.0005 0.0001 -0.0001 -0.5956 0.0024 0.0035 -0.5974
0.0000 0.0000 0.0060 0.0001 -0.0001 -7.1510 0.2482 -0.1269 -7.6635
0.0000 0.0000 0.0070 0.0002 -0.0001 -8.3437 -0.0017 0.0398 -8.3148
0.0000 0.0000 0.0080 0.0002 -0.0002 -9.5369   
0.0000 0.0000 0.0090 0.0002 -0.0002 -10.7306   
